"code","name","years","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Hx","Hx_f","Hx_m","Total","Male","Female","best_practice","best_practice_alt"
"JPN","Japan","(2005,2010]",2008,64,0.007976,0.004612,0.011566,0.907082,0.938872,0.876024,22.102,24.472,19.342,0.349924819543549,0.292915905148775,0.389626525170253,1665928.482,805905.298,860023.184,1,1
"JPN","Japan","(2005,2010]",2008,65,0.008678,0.005082,0.012546,0.899876,0.934554,0.865952,21.272,23.582,18.558,0.358325881166849,0.300667427243443,0.398933439598797,1697505.584,818326.086,879179.498,1,1
"JPN","Japan","(2005,2010]",2008,66,0.009336,0.00548,0.013512,0.892098,0.929818,0.855156,20.452,22.702,17.788,0.367047661753538,0.308720802430827,0.408558889976971,1637528.63,786705.402,850823.228,1,1
"JPN","Japan","(2005,2010]",2008,67,0.01013,0.006006,0.014624,0.883806,0.924736,0.84368,19.64,21.824,17.02,0.376232011304183,0.317299889457443,0.418892977197565,1573365.08,752370.586,820994.494,1,1
"JPN","Japan","(2005,2010]",2008,68,0.01098,0.00659,0.015812,0.874904,0.9192,0.83143,18.838,20.95,16.266,0.385849255970454,0.326379524752705,0.429692631762256,1515246.99,720860.418,794386.572,1,1
"JPN","Japan","(2005,2010]",2008,69,0.0122,0.007396,0.017552,0.865348,0.913162,0.818392,18.04,20.09,15.516,0.396080455488134,0.335848061790501,0.441322984378227,1463434.982,691868.594,771566.388,1,1
"JPN","Japan","(2005,2010]",2008,70,0.01334,0.008128,0.019226,0.854854,0.906432,0.804152,17.254,19.232,14.782,0.406652574045443,0.345846455358074,0.45329172188297,1426299.136,669100.916,757198.22,1,1
"JPN","Japan","(2005,2010]",2008,71,0.014766,0.00903,0.021344,0.84353,0.899096,0.788844,16.48,18.384,14.06,0.417727697039665,0.356403714380124,0.465913367661232,1409933.212,655546.214,754386.998,1,1
"JPN","Japan","(2005,2010]",2008,72,0.016454,0.010222,0.02374,0.831168,0.891012,0.772188,15.718,17.548,13.354,0.429260801447929,0.367481806051544,0.478988678485384,1384395.074,637471.86,746923.214,1,1
"JPN","Japan","(2005,2010]",2008,73,0.01828,0.01147,0.026398,0.817604,0.881952,0.754074,14.97,16.724,12.66,0.441184011483797,0.379024001499794,0.492704912426828,1342406.012,611546.066,730859.946,1,1
"JPN","Japan","(2005,2010]",2008,74,0.020356,0.012804,0.029558,0.802798,0.871892,0.734432,14.238,15.908,11.986,0.453506590371842,0.391229793287854,0.506833137194639,1288708.634,580162.078,708546.556,1,1
"JPN","Japan","(2005,2010]",2008,75,0.022816,0.014568,0.033104,0.786626,0.860802,0.71305,13.518,15.108,11.33,0.466377573863077,0.404028684202271,0.521403722737506,1230778.372,546954.658,683823.714,1,1
"JPN","Japan","(2005,2010]",2008,76,0.025454,0.016248,0.037232,0.768882,0.848352,0.689838,12.818,14.322,10.694,0.479490112704208,0.417378784887576,0.536353496090728,1177810.99,515988.822,661822.168,1,1
"JPN","Japan","(2005,2010]",2008,77,0.02856,0.018528,0.041748,0.749562,0.834684,0.664634,12.138,13.55,10.08,0.49290965905372,0.431542223373491,0.551527470995076,1119567.586,483013.538,636554.048,1,1
"JPN","Japan","(2005,2010]",2008,78,0.031866,0.02104,0.046538,0.728462,0.819364,0.637464,11.474,12.792,9.492,0.506740672528521,0.446410432703468,0.566724514577775,1056162.392,447656.116,608506.276,1,1
"JPN","Japan","(2005,2010]",2008,79,0.035522,0.023674,0.052144,0.705616,0.802306,0.608482,10.83,12.054,8.918,0.520923883501118,0.461902712967526,0.582787452772289,994445.806,412746.908,581698.898,1,1
"JPN","Japan","(2005,2010]",2008,80,0.040228,0.027414,0.059076,0.680996,0.783536,0.57757,10.202,11.332,8.37,0.535725627933214,0.47838681473662,0.598927580137584,923342.898,371611.58,551731.318,1,1
"JPN","Japan","(2005,2010]",2008,81,0.045064,0.031388,0.0662,0.654148,0.762354,0.544438,9.6,10.632,7.85,0.550366169827839,0.495355885387362,0.614637359473091,848466.038,331688.854,516777.184,1,1
"JPN","Japan","(2005,2010]",2008,82,0.050178,0.035904,0.073648,0.625326,0.738798,0.509562,9.022,9.954,7.352,0.565069702975674,0.513000065689114,0.630488450213054,767405.298,286915.538,480489.76,1,1
"JPN","Japan","(2005,2010]",2008,83,0.056026,0.041364,0.08215,0.594724,0.712752,0.47338,8.46,9.3,6.876,0.58048289708689,0.531318024968569,0.646662041648702,688609.944,244489.766,444120.178,1,1
"JPN","Japan","(2005,2010]",2008,84,0.06262,0.047574,0.09191,0.562316,0.683876,0.436038,7.918,8.672,6.422,0.5963970801329,0.550111924096166,0.663117883300301,609744.254,203537.16,406207.094,1,1
"JPN","Japan","(2005,2010]",2008,85,0.07048,0.055054,0.10333,0.528176,0.652108,0.397728,7.396,8.07,5.992,0.612886705226807,0.569432757231036,0.679536248486196,538121.248,169678.862,368442.386,1,1
"JPN","Japan","(2005,2010]",2008,86,0.07865,0.063002,0.114746,0.492222,0.617188,0.358648,6.898,7.5,5.588,0.62949999911482,0.588682039821598,0.695350473515599,467133.718,139787.36,327346.358,1,1
"JPN","Japan","(2005,2010]",2008,87,0.08831,0.072554,0.127114,0.454978,0.579506,0.319738,6.424,6.954,5.21,0.646472506001555,0.608664241574773,0.710717626561042,401344.024,115539.166,285804.858,1,1
"JPN","Japan","(2005,2010]",2008,88,0.099724,0.08342,0.141922,0.416514,0.538952,0.281534,5.972,6.44,4.848,0.663905557157361,0.628526663757072,0.727055684798489,346457.328,96735.93,249721.398,1,1
"JPN","Japan","(2005,2010]",2008,89,0.112414,0.095554,0.158026,0.376966,0.495806,0.244228,5.546,5.956,4.512,0.681154786380641,0.648296707993208,0.742612400009387,294869.38,79922.008,214947.372,1,1
"JPN","Japan","(2005,2010]",2008,90,0.126848,0.109482,0.176036,0.33686,0.450608,0.208472,5.148,5.504,4.202,0.697812285360629,0.667646803009657,0.757086097074167,246269.982,64614.502,181655.48,1,1
"JPN","Japan","(2005,2010]",2008,91,0.141764,0.12452,0.193178,0.296696,0.403858,0.174748,4.776,5.082,3.914,0.713761441818216,0.686471246830518,0.770620319024484,208853.004,52704.942,156148.062,1,1
"JPN","Japan","(2005,2010]",2008,92,0.158598,0.141134,0.213596,0.257434,0.356542,0.143968,4.428,4.692,3.646,0.729329018567814,0.70435309451374,0.783875888905352,174313.354,42135.312,132178.042,1,1
"JPN","Japan","(2005,2010]",2008,93,0.177496,0.160558,0.234206,0.219614,0.30955,0.11619,4.102,4.328,3.396,0.744563077434479,0.721894934025819,0.796822847552526,140761.028,32443.344,108317.684,1,0
"JPN","Japan","(2005,2010]",2008,94,0.197498,0.180108,0.259696,0.183816,0.26355,0.09183,3.804,3.998,3.166,0.757882367943933,0.737023790895404,0.809076017016243,110939.728,24294.434,86645.294,1,0
"JPN","Japan","(2005,2010]",2008,95,0.217508,0.201098,0.281994,0.150782,0.22001,0.070728,3.532,3.69,2.96,0.769094365823014,0.751726680369239,0.818373418803161,84796.968,17536.936,67260.032,1,0
"JPN","Japan","(2005,2010]",2008,96,0.241476,0.225618,0.307504,0.12121,0.17982,0.05325,3.27,3.402,2.768,0.781824791767486,0.766461359577644,0.827325696698622,62466.952,12126.278,50340.674,1,0
"JPN","Japan","(2005,2010]",2008,97,0.26736,0.252178,0.334242,0.0951,0.143368,0.039062,3.03,3.142,2.594,0.792932281581636,0.778794248501757,0.834265628531276,44781.892,8161.73,36620.162,1,0
"JPN","Japan","(2005,2010]",2008,98,0.295116,0.280736,0.362094,0.072678,0.11127,0.027876,2.814,2.902,2.432,0.801107540350566,0.789906329107807,0.840432405266342,31182.862,5318.222,25864.64,1,0
"JPN","Japan","(2005,2010]",2008,99,0.324652,0.31118,0.390894,0.053994,0.083884,0.019334,2.614,2.684,2.286,0.807650439531156,0.798451944046774,0.843722316949357,20477.746,3308.264,17169.482,1,0
"JPN","Japan","(2005,2010]",2008,100,0.355818,0.343346,0.420482,0.038918,0.0613,0.013016,2.434,2.492,2.152,0.810218761114575,0.80180304237989,0.844397473843352,13134.608,1988.348,11146.26,1,0
"JPN","Japan","(2005,2010]",2008,101,0.388416,0.377018,0.450648,0.027162,0.043342,0.008498,2.27,2.314,2.034,0.808291218744921,0.801864889848522,0.839222821044203,8092.226,1165.782,6926.444,1,0
"JPN","Japan","(2005,2010]",2008,102,0.42219,0.411922,0.481178,0.018334,0.029596,0.005374,2.124,2.158,1.924,0.79865985705221,0.793339340121042,0.828818412704256,4834.588,651.572,4183.016,1,0
"JPN","Japan","(2005,2010]",2008,103,0.456844,0.447736,0.511846,0.011942,0.01949,0.003292,1.99,2.018,1.826,0.779546165092309,0.774260398210675,0.80763442339326,2777.758,356.548,2421.21,1,0
"JPN","Japan","(2005,2010]",2008,104,0.492046,0.484094,0.542424,0.007502,0.012362,0.001952,1.872,1.894,1.738,0.743404783732051,0.738550152484599,0.770435756375449,1603.89,184.788,1419.102,1,0
"JPN","Japan","(2005,2010]",2008,105,0.527434,0.520622,0.572684,0.004542,0.007546,0.00112,1.766,1.784,1.658,0.682863131998964,0.6778946241783,0.70871401729257,883.538,94.398,789.14,1,0
"JPN","Japan","(2005,2010]",2008,106,0.562644,0.556926,0.602408,0.002646,0.00443,0.000622,1.676,1.688,1.59,0.5835213842682,0.579494040345008,0.607566011190174,467.168,44.088,423.08,1,0
"JPN","Japan","(2005,2010]",2008,107,0.597312,0.592628,0.63139,0.001482,0.002502,0.000334,1.596,1.606,1.53,0.431877594137193,0.428952831981293,0.453058527039932,239.374,18.832,220.542,1,0
"JPN","Japan","(2005,2010]",2008,108,0.631108,0.627382,0.659452,0.000802,0.001358,0.000172,1.526,1.534,1.474,0.222559720695685,0.221363163393539,0.2326128643996,118.874,9.21,109.664,1,0
"JPN","Japan","(2005,2010]",2008,109,0.66372,0.660862,0.686438,0.000418,0.000708,8.8e-05,1.474,1.478,1.43,0,0,0,55.032,4.002,51.03,1,0
"NOR","Norway","(1845,1850]",1848,0,0.114076,0.10348,0.124304,1,1,1,47.078,48.71,45.472,0.517894346885403,0.49568278239342,0.538603166484987,38269.2,19443.6,18825.6,1,1
"NOR","Norway","(1845,1850]",1848,1,0.050756,0.048882,0.05258,0.89436,0.903434,0.885726,51.592,52.87,50.286,0.415650682583072,0.402957893311174,0.427291288035019,34645,17550.4,17094.6,1,0
"NOR","Norway","(1845,1850]",1848,2,0.02749,0.027056,0.027914,0.850172,0.860414,0.84043,53.24,54.482,51.966,0.372556357295866,0.361332167998848,0.38274554680583,33516.8,17024.8,16492,1,1
"NOR","Norway","(1845,1850]",1848,3,0.02009,0.020396,0.0198,0.827192,0.837524,0.817362,53.704,54.956,52.418,0.351930741918904,0.340786349307874,0.362047120180629,32991.2,16688.4,16302.8,1,0
"NOR","Norway","(1845,1850]",1848,4,0.014484,0.01465,0.014316,0.810808,0.820696,0.801402,53.784,55.074,52.456,0.338310831939047,0.326539954215461,0.349076893012661,32294.2,16292.4,16001.8,1,0
"NOR","Norway","(1845,1850]",1848,5,0.010468,0.01043,0.010506,0.799198,0.808814,0.790052,53.556,54.878,52.202,0.330124667470826,0.317798882652347,0.341409910371477,31239,15743.6,15495.4,1,0
"NOR","Norway","(1845,1850]",1848,6,0.008502,0.008496,0.00851,0.790902,0.800452,0.781818,53.114,54.45,51.748,0.325827320496225,0.313152294654475,0.337451539857728,30153.4,15170.4,14983,1,0
"NOR","Norway","(1845,1850]",1848,7,0.007272,0.007332,0.007212,0.784234,0.793712,0.775218,52.562,53.908,51.184,0.323498834938518,0.310450066899517,0.335511641504944,29060.4,14610.8,14449.6,1,1
"NOR","Norway","(1845,1850]",1848,8,0.006594,0.006566,0.00662,0.77858,0.787948,0.769674,51.942,53.298,50.552,0.322430178887715,0.308941091409608,0.33490322865973,27874.8,14050,13824.8,1,0
"NOR","Norway","(1845,1850]",1848,9,0.005326,0.005222,0.005426,0.773492,0.782822,0.76462,51.284,52.646,49.88,0.32209355443145,0.308224815044453,0.335002579535956,27102,13654.4,13447.6,1,1
"NOR","Norway","(1845,1850]",1848,10,0.004312,0.004114,0.00451,0.769402,0.778762,0.7605,50.552,51.918,49.152,0.323138984401584,0.308924924918416,0.336347163740955,27463,13855.4,13607.6,1,1
"NOR","Norway","(1845,1850]",1848,11,0.004024,0.00374,0.004306,0.766096,0.77557,0.757082,49.768,51.132,48.37,0.325295389907568,0.310816400180529,0.338775739671739,27869,14046.4,13822.6,1,1
"NOR","Norway","(1845,1850]",1848,12,0.003874,0.003542,0.004204,0.763026,0.772678,0.753834,48.968,50.32,47.578,0.32788270956907,0.313240161281713,0.341553582359138,27902.8,14033.2,13869.6,1,1
"NOR","Norway","(1845,1850]",1848,13,0.003948,0.003902,0.00399,0.760074,0.769952,0.750678,48.154,49.496,46.776,0.330802605334273,0.316011541438704,0.344629132201505,27668.4,13921.6,13746.8,1,1
"NOR","Norway","(1845,1850]",1848,14,0.004022,0.004208,0.003832,0.757086,0.766954,0.747692,47.342,48.688,45.96,0.333822770782208,0.318569248694572,0.34811863553945,27444,13817.4,13626.6,1,0
"NOR","Norway","(1845,1850]",1848,15,0.004386,0.004584,0.00419,0.754058,0.763746,0.74484,46.532,47.892,45.136,0.336945954491427,0.320988156189074,0.351966337607424,26900.4,13527,13373.4,1,0
"NOR","Norway","(1845,1850]",1848,16,0.004856,0.004766,0.00494,0.750772,0.760268,0.741736,45.736,47.11,44.322,0.339894764777828,0.323195500850795,0.355706258513028,26731.2,13461.6,13269.6,1,0
"NOR","Norway","(1845,1850]",1848,17,0.005092,0.004514,0.005666,0.747146,0.756664,0.738088,44.954,46.33,43.54,0.342589273000165,0.325397816047579,0.358896645376562,26442.8,13293.6,13149.2,1,1
"NOR","Norway","(1845,1850]",1848,18,0.005444,0.00458,0.006306,0.74336,0.753264,0.733928,44.178,45.538,42.782,0.345243264395666,0.327997379936717,0.361606198143628,26324.8,13171.8,13153,1,1
"NOR","Norway","(1845,1850]",1848,19,0.006462,0.005174,0.007764,0.739332,0.749834,0.729322,43.42,44.744,42.05,0.3476869908462,0.330728780064651,0.36385252571169,26511,13211.6,13299.4,1,1
"NOR","Norway","(1845,1850]",1848,20,0.007116,0.005568,0.00869,0.734576,0.745968,0.72369,42.698,43.972,41.374,0.34932477201916,0.333049986128766,0.364827690208307,26356.6,13066.8,13289.8,1,0
"NOR","Norway","(1845,1850]",1848,21,0.00709,0.005708,0.008506,0.729366,0.741822,0.717424,41.998,43.214,40.728,0.350479663630036,0.335146335107182,0.365045806232287,25750,12665.2,13084.8,1,0
"NOR","Norway","(1845,1850]",1848,22,0.00713,0.005716,0.008602,0.724206,0.737592,0.71134,41.292,42.462,40.072,0.351824064536273,0.337250581791678,0.36556968419375,25692.4,12594.8,13097.6,1,1
"NOR","Norway","(1845,1850]",1848,23,0.00709,0.00584,0.008396,0.719054,0.733382,0.705242,40.584,41.702,39.414,0.353296892545255,0.339573789028667,0.366164937586311,25462,12438.6,13023.4,1,0
"NOR","Norway","(1845,1850]",1848,24,0.007076,0.00601,0.0082,0.71397,0.729106,0.699344,39.868,40.942,38.744,0.355015713982192,0.341984845401789,0.367129498391578,25011.2,12174.8,12836.4,1,0
"NOR","Norway","(1845,1850]",1848,25,0.00715,0.006042,0.008318,0.708932,0.724736,0.693632,39.148,40.186,38.058,0.356940037958317,0.344430905078378,0.368513288631581,24410,11871.8,12538.2,1,0
"NOR","Norway","(1845,1850]",1848,26,0.006936,0.006096,0.00782,0.703878,0.72036,0.687884,38.426,39.426,37.372,0.359007548223,0.347067677588259,0.369978212615619,23835,11596,12239,1,0
"NOR","Norway","(1845,1850]",1848,27,0.00691,0.006264,0.007598,0.699008,0.715976,0.682522,37.688,38.666,36.66,0.361549825625905,0.349871000638922,0.3721917544444,22845.2,11123,11722.2,1,1
"NOR","Norway","(1845,1850]",1848,28,0.006862,0.006362,0.00739,0.694188,0.7115,0.677358,36.948,37.906,35.936,0.364335938987941,0.352774847079344,0.374881575297707,22181,10811.2,11369.8,1,1
"NOR","Norway","(1845,1850]",1848,29,0.007504,0.007072,0.00796,0.689442,0.706988,0.672372,36.2,37.144,35.2,0.367466511865983,0.355859838862771,0.378062351616146,21590.4,10546.2,11044.2,1,0
"NOR","Norway","(1845,1850]",1848,30,0.007864,0.007386,0.00836,0.68429,0.70201,0.667044,35.468,36.402,34.478,0.370264608421061,0.358522247139851,0.380988495889862,20534,10048.8,10485.2,1,1
"NOR","Norway","(1845,1850]",1848,31,0.007538,0.007496,0.00758,0.678926,0.696838,0.661488,34.742,35.67,33.76,0.373001765346766,0.361093959032782,0.383867540703316,18997,9326.2,9670.8,1,1
"NOR","Norway","(1845,1850]",1848,32,0.008262,0.008326,0.008198,0.673822,0.691626,0.65649,34.002,34.932,33.012,0.376345707959518,0.363882559698744,0.38785101319871,17874.4,8777.8,9096.6,1,0
"NOR","Norway","(1845,1850]",1848,33,0.008698,0.008702,0.008694,0.668282,0.685898,0.651134,33.282,34.222,32.282,0.379291421456651,0.366092287845492,0.391561586927924,17017.6,8382.4,8635.2,1,0
"NOR","Norway","(1845,1850]",1848,34,0.00895,0.008792,0.009112,0.662514,0.679978,0.645516,32.566,33.516,31.558,0.382199574384596,0.368256655318527,0.395223915218128,15712,7763,7949,1,0
"NOR","Norway","(1845,1850]",1848,35,0.009744,0.00941,0.010082,0.65662,0.674034,0.63967,31.852,32.806,30.842,0.385193225075829,0.370626394631493,0.398845490474379,14933.2,7410,7523.2,1,0
"NOR","Norway","(1845,1850]",1848,36,0.010218,0.009654,0.010794,0.650246,0.667712,0.63325,31.162,32.112,30.15,0.387665804088751,0.372646264363414,0.40187685198699,14396.4,7142.6,7253.8,1,0
"NOR","Norway","(1845,1850]",1848,37,0.010128,0.009534,0.010738,0.643626,0.661284,0.62644,30.478,31.42,29.472,0.390037057290733,0.374723334885177,0.404590037477062,14323.2,7097.4,7225.8,1,1
"NOR","Norway","(1845,1850]",1848,38,0.009858,0.009468,0.010252,0.637142,0.655016,0.619756,29.782,30.714,28.784,0.392913571414206,0.377320864613811,0.407809055268295,14087.6,6982.4,7105.2,1,1
"NOR","Norway","(1845,1850]",1848,39,0.010856,0.010388,0.011332,0.6309,0.648852,0.613444,29.07,30,28.072,0.396499162607513,0.380352419785401,0.412028946188633,14146.8,7019.8,7127,1,1
"NOR","Norway","(1845,1850]",1848,40,0.010788,0.010678,0.010904,0.62409,0.642142,0.606536,28.382,29.306,27.386,0.39949130033408,0.38284814432949,0.415620689797287,14195,7014.6,7180.4,1,1
"NOR","Norway","(1845,1850]",1848,41,0.010136,0.009842,0.010434,0.617388,0.635316,0.599954,27.684,28.616,26.682,0.403010572775814,0.385410660200989,0.420143762959912,14432.6,7124,7308.6,1,1
"NOR","Norway","(1845,1850]",1848,42,0.010638,0.01022,0.011068,0.611158,0.62909,0.593718,26.962,27.894,25.958,0.407683833627467,0.38926735088714,0.425741257590918,14235.2,7001.6,7233.6,1,1
"NOR","Norway","(1845,1850]",1848,43,0.010942,0.010474,0.01143,0.604702,0.622704,0.587192,26.242,27.178,25.242,0.412511033396281,0.393222060095985,0.4314046632599,13691.6,6696.2,6995.4,1,1
"NOR","Norway","(1845,1850]",1848,44,0.012066,0.010834,0.013372,0.598138,0.61623,0.580534,25.526,26.458,24.524,0.417599511782336,0.397510328241216,0.437483028201762,13406.6,6517.2,6889.4,1,1
"NOR","Norway","(1845,1850]",1848,45,0.011974,0.010758,0.01327,0.590978,0.609608,0.57284,24.83,25.738,23.846,0.422212072237318,0.402046301741229,0.442332233741565,13193.2,6388.6,6804.6,1,1
"NOR","Norway","(1845,1850]",1848,46,0.011832,0.010596,0.013156,0.583958,0.603096,0.565304,24.122,25.012,23.16,0.427621876542277,0.407220313474864,0.447967090196637,13277.2,6411.8,6865.4,1,1
"NOR","Norway","(1845,1850]",1848,47,0.012958,0.010948,0.015126,0.577096,0.596748,0.55792,23.404,24.27,22.46,0.433899046414646,0.413325034055243,0.454591498480631,13129.8,6339,6790.8,1,1
"NOR","Norway","(1845,1850]",1848,48,0.01319,0.010992,0.015554,0.569668,0.590256,0.549548,22.704,23.534,21.794,0.439858853009148,0.419758989846805,0.460141618187589,13159.4,6354.8,6804.6,1,1
"NOR","Norway","(1845,1850]",1848,49,0.015462,0.012646,0.018492,0.56221,0.583816,0.541072,21.998,22.79,21.128,0.446509131545281,0.42702364366343,0.466157062339319,12797.4,6171.8,6625.6,1,1
"NOR","Norway","(1845,1850]",1848,50,0.016106,0.013568,0.018846,0.553598,0.576494,0.531168,21.33,22.072,20.512,0.451842647472088,0.43359633261527,0.470168043749472,12430.4,5981.2,6449.2,1,1
"NOR","Norway","(1845,1850]",1848,51,0.015376,0.013256,0.017668,0.544774,0.568746,0.52127,20.666,21.364,19.892,0.457440202013548,0.440206464638944,0.474727317899226,12219.2,5875.8,6343.4,1,1
"NOR","Norway","(1845,1850]",1848,52,0.017224,0.01535,0.01926,0.536478,0.561276,0.512154,19.98,20.64,19.238,0.464717297116113,0.448155000432936,0.481484567525534,12053.6,5780,6273.6,1,1
"NOR","Norway","(1845,1850]",1848,53,0.017556,0.016066,0.01918,0.527332,0.552746,0.502406,19.316,19.95,18.6,0.471368537171318,0.45509270103861,0.487908023934096,11915.8,5697.4,6218.4,1,1
"NOR","Norway","(1845,1850]",1848,54,0.018632,0.016516,0.020956,0.518172,0.543954,0.492874,18.648,19.268,17.95,0.478869285556011,0.462348515059121,0.495642818490663,11720.2,5581,6139.2,1,1
"NOR","Norway","(1845,1850]",1848,55,0.019996,0.017704,0.022536,0.508616,0.53506,0.482662,17.988,18.58,17.318,0.486609111081567,0.470489305271484,0.503031404452204,11378.8,5398.4,5980.4,1,1
"NOR","Norway","(1845,1850]",1848,56,0.02026,0.017356,0.0235,0.49856,0.525688,0.47192,17.344,17.9,16.7,0.494285595583682,0.478879589637706,0.510307329390806,10860.6,5137,5723.6,1,1
