PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
USA,02,m,5,1,O,1,7,1934,19,O,1178761,4,.,.,1
USA,02,m,6,1,O,1,7,1934,19,O,1212036,4,.,.,1
USA,02,m,7,1,O,1,7,1934,19,O,1232465,4,.,.,1
USA,02,m,8,1,O,1,7,1934,19,O,1235121,4,.,.,1
USA,02,m,9,1,O,1,7,1934,19,O,1247884,4,.,.,1
USA,02,m,10,1,O,1,7,1934,19,O,1256323,4,.,.,1
USA,02,m,11,1,O,1,7,1934,19,O,1248932,4,.,.,1
USA,02,m,12,1,O,1,7,1934,19,O,1269522,4,.,.,1
USA,02,m,13,1,O,1,7,1934,19,O,1252863,4,.,.,1
USA,02,m,14,1,O,1,7,1934,19,O,1223412,4,.,.,1
USA,02,m,15,1,O,1,7,1934,19,O,1198826,4,.,.,1
USA,02,m,16,1,O,1,7,1934,19,O,1178448,4,.,.,1
USA,02,m,17,1,O,1,7,1934,19,O,1165123,4,.,.,1
USA,02,m,18,1,O,1,7,1934,19,O,1157466,4,.,.,1
USA,02,m,19,1,O,1,7,1934,19,O,1149189,4,.,.,1
USA,02,m,20,1,O,1,7,1934,19,O,1139860,4,.,.,1
USA,02,m,21,1,O,1,7,1934,19,O,1128725,4,.,.,1
USA,02,m,22,1,O,1,7,1934,19,O,1114355,4,.,.,1
USA,02,m,23,1,O,1,7,1934,19,O,1097348,4,.,.,1
USA,02,m,24,1,O,1,7,1934,19,O,1080202,4,.,.,1
USA,02,m,25,1,O,1,7,1934,19,O,1063429,4,.,.,1
USA,02,m,26,1,O,1,7,1934,19,O,1046599,4,.,.,1
USA,02,m,27,1,O,1,7,1934,19,O,1029721,4,.,.,1
USA,02,m,28,1,O,1,7,1934,19,O,1012933,4,.,.,1
USA,02,m,29,1,O,1,7,1934,19,O,996511,4,.,.,1
USA,02,m,30,1,O,1,7,1934,19,O,980745,4,.,.,1
USA,02,m,31,1,O,1,7,1934,19,O,965396,4,.,.,1
USA,02,m,32,1,O,1,7,1934,19,O,950280,4,.,.,1
USA,02,m,33,1,O,1,7,1934,19,O,935715,4,.,.,1
USA,02,m,34,1,O,1,7,1934,19,O,921325,4,.,.,1
USA,02,m,35,1,O,1,7,1934,19,O,905970,4,.,.,1
USA,02,m,36,1,O,1,7,1934,19,O,895137,4,.,.,1
USA,02,m,37,1,O,1,7,1934,19,O,893313,4,.,.,1
USA,02,m,38,1,O,1,7,1934,19,O,898212,4,.,.,1
USA,02,m,39,1,O,1,7,1934,19,O,903576,4,.,.,1
USA,02,m,40,1,O,1,7,1934,19,O,909310,4,.,.,1
USA,02,m,41,1,O,1,7,1934,19,O,909181,4,.,.,1
USA,02,m,42,1,O,1,7,1934,19,O,897206,4,.,.,1
USA,02,m,43,1,O,1,7,1934,19,O,875406,4,.,.,1
USA,02,m,44,1,O,1,7,1934,19,O,851922,4,.,.,1
USA,02,m,45,1,O,1,7,1934,19,O,827823,4,.,.,1
USA,02,m,46,1,O,1,7,1934,19,O,803629,4,.,.,1
USA,02,m,47,1,O,1,7,1934,19,O,780800,4,.,.,1
USA,02,m,48,1,O,1,7,1934,19,O,759034,4,.,.,1
USA,02,m,49,1,O,1,7,1934,19,O,736186,4,.,.,1
USA,02,m,50,1,O,1,7,1934,19,O,711899,4,.,.,1
USA,02,m,51,1,O,1,7,1934,19,O,687734,4,.,.,1
USA,02,m,52,1,O,1,7,1934,19,O,664754,4,.,.,1
USA,02,m,53,1,O,1,7,1934,19,O,642769,4,.,.,1
USA,02,m,54,1,O,1,7,1934,19,O,620856,4,.,.,1
USA,02,m,55,1,O,1,7,1934,19,O,599111,4,.,.,1
USA,02,m,56,1,O,1,7,1934,19,O,576532,4,.,.,1
USA,02,m,57,1,O,1,7,1934,19,O,552139,4,.,.,1
USA,02,m,58,1,O,1,7,1934,19,O,526355,4,.,.,1
USA,02,m,59,1,O,1,7,1934,19,O,500498,4,.,.,1
USA,02,m,60,1,O,1,7,1934,19,O,474623,4,.,.,1
USA,02,m,61,1,O,1,7,1934,19,O,449790,4,.,.,1
USA,02,m,62,1,O,1,7,1934,19,O,426970,4,.,.,1
USA,02,m,63,1,O,1,7,1934,19,O,405754,4,.,.,1
USA,02,m,64,1,O,1,7,1934,19,O,384892,4,.,.,1
USA,02,m,65,1,O,1,7,1934,19,O,364436,4,.,.,1
USA,02,m,66,1,O,1,7,1934,19,O,343445,4,.,.,1
USA,02,m,67,1,O,1,7,1934,19,O,321082,4,.,.,1
USA,02,m,68,1,O,1,7,1934,19,O,297790,4,.,.,1
USA,02,m,69,1,O,1,7,1934,19,O,274745,4,.,.,1
USA,02,m,70,1,O,1,7,1934,19,O,251946,4,.,.,1
USA,02,m,71,1,O,1,7,1934,19,O,230503,4,.,.,1
USA,02,m,72,1,O,1,7,1934,19,O,211508,4,.,.,1
USA,02,m,73,1,O,1,7,1934,19,O,194625,4,.,.,1
USA,02,m,74,1,O,1,7,1934,19,O,178425,4,.,.,1
USA,02,m,75,1,O,1,7,1934,19,O,167977,4,.,.,1
USA,02,m,76,1,O,1,7,1934,19,O,149551,4,.,.,1
USA,02,m,77,1,O,1,7,1934,19,O,131373,4,.,.,1
USA,02,m,78,1,O,1,7,1934,19,O,113760,4,.,.,1
USA,02,m,79,1,O,1,7,1934,19,O,97199,4,.,.,1
USA,02,m,80,1,O,1,7,1934,19,O,82145,4,.,.,1
USA,02,m,81,1,O,1,7,1934,19,O,68877,4,.,.,1
USA,02,m,82,1,O,1,7,1934,19,O,57364,4,.,.,1
USA,02,m,83,1,O,1,7,1934,19,O,47473,4,.,.,1
USA,02,m,84,1,O,1,7,1934,19,O,38925,4,.,.,1
USA,02,m,85,1,O,1,7,1934,19,O,31475,4,.,.,1
USA,02,m,86,1,O,1,7,1934,19,O,25104,4,.,.,1
USA,02,m,87,1,O,1,7,1934,19,O,19692,4,.,.,1
USA,02,m,88,1,O,1,7,1934,19,O,15185,4,.,.,1
USA,02,m,89,1,O,1,7,1934,19,O,11512,4,.,.,1
USA,02,m,90,1,O,1,7,1934,19,O,8578,4,.,.,1
USA,02,m,91,1,O,1,7,1934,19,O,6330,4,.,.,1
USA,02,m,92,1,O,1,7,1934,19,O,4632,4,.,.,1
USA,02,m,93,1,O,1,7,1934,19,O,3373,4,.,.,1
USA,02,m,94,1,O,1,7,1934,19,O,2450,4,.,.,1
USA,02,m,95,1,O,1,7,1934,19,O,1756,4,.,.,1
USA,02,m,96,1,O,1,7,1934,19,O,1244,4,.,.,1
USA,02,m,97,1,O,1,7,1934,19,O,872,4,.,.,1
USA,02,m,98,1,O,1,7,1934,19,O,623,4,.,.,1
USA,02,m,99,1,O,1,7,1934,19,O,477,4,.,.,1
USA,02,m,100,1,O,1,7,1934,19,O,351,4,.,.,1
USA,02,m,101,1,O,1,7,1934,19,O,235,4,.,.,1
USA,02,m,102,1,O,1,7,1934,19,O,155,4,.,.,1
USA,02,m,103,1,O,1,7,1934,19,O,102,4,.,.,1
USA,02,m,104,1,O,1,7,1934,19,O,65,4,.,.,1
USA,02,m,105,1,O,1,7,1934,19,O,41,4,.,.,1
USA,02,m,106,1,O,1,7,1934,19,O,25,4,.,.,1
USA,02,m,107,1,O,1,7,1934,19,O,15,4,.,.,1
USA,02,m,108,1,O,1,7,1934,19,O,9,4,.,.,1
USA,02,m,109,1,O,1,7,1934,19,O,5,4,.,.,1
USA,02,m,110,1,O,1,7,1934,19,O,3,4,.,.,1
USA,02,m,111,1,O,1,7,1934,19,O,1,4,.,.,1
USA,02,m,112,1,O,1,7,1934,19,O,1,4,.,.,1
USA,02,m,113,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,114,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,115,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,116,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,117,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,118,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,119,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,120,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,121,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,122,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,123,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,124,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,125,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,126,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,127,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,128,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,129,1,O,1,7,1934,19,O,0,4,.,.,1
USA,02,m,130,+,O,1,7,1934,19,O,0,4,.,.,1
USA,02,f,0,1,O,1,7,1935,19,O,958672,4,.,.,1
USA,02,f,1,1,O,1,7,1935,19,O,920107,4,.,.,1
USA,02,f,2,1,O,1,7,1935,19,O,1003739,4,.,.,1
USA,02,f,3,1,O,1,7,1935,19,O,1052740,4,.,.,1
USA,02,f,4,1,O,1,7,1935,19,O,1087538,4,.,.,1
USA,02,f,5,1,O,1,7,1935,19,O,1123666,4,.,.,1
USA,02,f,6,1,O,1,7,1935,19,O,1133929,4,.,.,1
USA,02,f,7,1,O,1,7,1935,19,O,1149345,4,.,.,1
USA,02,f,8,1,O,1,7,1935,19,O,1183872,4,.,.,1
USA,02,f,9,1,O,1,7,1935,19,O,1192068,4,.,.,1
USA,02,f,10,1,O,1,7,1935,19,O,1212876,4,.,.,1
USA,02,f,11,1,O,1,7,1935,19,O,1231550,4,.,.,1
USA,02,f,12,1,O,1,7,1935,19,O,1231272,4,.,.,1
USA,02,f,13,1,O,1,7,1935,19,O,1252581,4,.,.,1
USA,02,f,14,1,O,1,7,1935,19,O,1236157,4,.,.,1
USA,02,f,15,1,O,1,7,1935,19,O,1214233,4,.,.,1
USA,02,f,16,1,O,1,7,1935,19,O,1195401,4,.,.,1
USA,02,f,17,1,O,1,7,1935,19,O,1179322,4,.,.,1
USA,02,f,18,1,O,1,7,1935,19,O,1170077,4,.,.,1
USA,02,f,19,1,O,1,7,1935,19,O,1166225,4,.,.,1
USA,02,f,20,1,O,1,7,1935,19,O,1161450,4,.,.,1
USA,02,f,21,1,O,1,7,1935,19,O,1155202,4,.,.,1
USA,02,f,22,1,O,1,7,1935,19,O,1146748,4,.,.,1
USA,02,f,23,1,O,1,7,1935,19,O,1134656,4,.,.,1
USA,02,f,24,1,O,1,7,1935,19,O,1119525,4,.,.,1
USA,02,f,25,1,O,1,7,1935,19,O,1103731,4,.,.,1
USA,02,f,26,1,O,1,7,1935,19,O,1087787,4,.,.,1
USA,02,f,27,1,O,1,7,1935,19,O,1071062,4,.,.,1
USA,02,f,28,1,O,1,7,1935,19,O,1053404,4,.,.,1
USA,02,f,29,1,O,1,7,1935,19,O,1035056,4,.,.,1
USA,02,f,30,1,O,1,7,1935,19,O,1016590,4,.,.,1
USA,02,f,31,1,O,1,7,1935,19,O,998356,4,.,.,1
USA,02,f,32,1,O,1,7,1935,19,O,980037,4,.,.,1
USA,02,f,33,1,O,1,7,1935,19,O,961395,4,.,.,1
USA,02,f,34,1,O,1,7,1935,19,O,942733,4,.,.,1
USA,02,f,35,1,O,1,7,1935,19,O,923875,4,.,.,1
USA,02,f,36,1,O,1,7,1935,19,O,903839,4,.,.,1
USA,02,f,37,1,O,1,7,1935,19,O,887637,4,.,.,1
USA,02,f,38,1,O,1,7,1935,19,O,879375,4,.,.,1
USA,02,f,39,1,O,1,7,1935,19,O,877065,4,.,.,1
USA,02,f,40,1,O,1,7,1935,19,O,875210,4,.,.,1
USA,02,f,41,1,O,1,7,1935,19,O,873818,4,.,.,1
USA,02,f,42,1,O,1,7,1935,19,O,867101,4,.,.,1
USA,02,f,43,1,O,1,7,1935,19,O,849539,4,.,.,1
USA,02,f,44,1,O,1,7,1935,19,O,823077,4,.,.,1
USA,02,f,45,1,O,1,7,1935,19,O,795358,4,.,.,1
USA,02,f,46,1,O,1,7,1935,19,O,767293,4,.,.,1
USA,02,f,47,1,O,1,7,1935,19,O,740051,4,.,.,1
USA,02,f,48,1,O,1,7,1935,19,O,715544,4,.,.,1
USA,02,f,49,1,O,1,7,1935,19,O,693351,4,.,.,1
USA,02,f,50,1,O,1,7,1935,19,O,670726,4,.,.,1
USA,02,f,51,1,O,1,7,1935,19,O,647190,4,.,.,1
USA,02,f,52,1,O,1,7,1935,19,O,624344,4,.,.,1
USA,02,f,53,1,O,1,7,1935,19,O,603181,4,.,.,1
USA,02,f,54,1,O,1,7,1935,19,O,583473,4,.,.,1
USA,02,f,55,1,O,1,7,1935,19,O,564220,4,.,.,1
USA,02,f,56,1,O,1,7,1935,19,O,545410,4,.,.,1
USA,02,f,57,1,O,1,7,1935,19,O,526219,4,.,.,1
USA,02,f,58,1,O,1,7,1935,19,O,505783,4,.,.,1
USA,02,f,59,1,O,1,7,1935,19,O,484307,4,.,.,1
USA,02,f,60,1,O,1,7,1935,19,O,462850,4,.,.,1
USA,02,f,61,1,O,1,7,1935,19,O,441538,4,.,.,1
USA,02,f,62,1,O,1,7,1935,19,O,420524,4,.,.,1
USA,02,f,63,1,O,1,7,1935,19,O,400007,4,.,.,1
USA,02,f,64,1,O,1,7,1935,19,O,379881,4,.,.,1
USA,02,f,65,1,O,1,7,1935,19,O,359734,4,.,.,1
USA,02,f,66,1,O,1,7,1935,19,O,340277,4,.,.,1
USA,02,f,67,1,O,1,7,1935,19,O,320400,4,.,.,1
USA,02,f,68,1,O,1,7,1935,19,O,300000,4,.,.,1
USA,02,f,69,1,O,1,7,1935,19,O,279321,4,.,.,1
USA,02,f,70,1,O,1,7,1935,19,O,258831,4,.,.,1
USA,02,f,71,1,O,1,7,1935,19,O,238467,4,.,.,1
USA,02,f,72,1,O,1,7,1935,19,O,219086,4,.,.,1
USA,02,f,73,1,O,1,7,1935,19,O,201499,4,.,.,1
USA,02,f,74,1,O,1,7,1935,19,O,185473,4,.,.,1
USA,02,f,75,1,O,1,7,1935,19,O,177070,4,.,.,1
USA,02,f,76,1,O,1,7,1935,19,O,159553,4,.,.,1
USA,02,f,77,1,O,1,7,1935,19,O,142270,4,.,.,1
USA,02,f,78,1,O,1,7,1935,19,O,125465,4,.,.,1
USA,02,f,79,1,O,1,7,1935,19,O,109143,4,.,.,1
USA,02,f,80,1,O,1,7,1935,19,O,93764,4,.,.,1
USA,02,f,81,1,O,1,7,1935,19,O,79850,4,.,.,1
USA,02,f,82,1,O,1,7,1935,19,O,67597,4,.,.,1
USA,02,f,83,1,O,1,7,1935,19,O,56927,4,.,.,1
USA,02,f,84,1,O,1,7,1935,19,O,47688,4,.,.,1
USA,02,f,85,1,O,1,7,1935,19,O,39588,4,.,.,1
USA,02,f,86,1,O,1,7,1935,19,O,32439,4,.,.,1
USA,02,f,87,1,O,1,7,1935,19,O,26154,4,.,.,1
USA,02,f,88,1,O,1,7,1935,19,O,20709,4,.,.,1
USA,02,f,89,1,O,1,7,1935,19,O,16102,4,.,.,1
USA,02,f,90,1,O,1,7,1935,19,O,12326,4,.,.,1
USA,02,f,91,1,O,1,7,1935,19,O,9339,4,.,.,1
USA,02,f,92,1,O,1,7,1935,19,O,6997,4,.,.,1
USA,02,f,93,1,O,1,7,1935,19,O,5216,4,.,.,1
USA,02,f,94,1,O,1,7,1935,19,O,3871,4,.,.,1
USA,02,f,95,1,O,1,7,1935,19,O,2836,4,.,.,1
USA,02,f,96,1,O,1,7,1935,19,O,2076,4,.,.,1
USA,02,f,97,1,O,1,7,1935,19,O,1536,4,.,.,1
USA,02,f,98,1,O,1,7,1935,19,O,1142,4,.,.,1
USA,02,f,99,1,O,1,7,1935,19,O,846,4,.,.,1
USA,02,f,100,1,O,1,7,1935,19,O,601,4,.,.,1
USA,02,f,101,1,O,1,7,1935,19,O,424,4,.,.,1
USA,02,f,102,1,O,1,7,1935,19,O,294,4,.,.,1
USA,02,f,103,1,O,1,7,1935,19,O,196,4,.,.,1
USA,02,f,104,1,O,1,7,1935,19,O,129,4,.,.,1
USA,02,f,105,1,O,1,7,1935,19,O,83,4,.,.,1
USA,02,f,106,1,O,1,7,1935,19,O,53,4,.,.,1
USA,02,f,107,1,O,1,7,1935,19,O,33,4,.,.,1
USA,02,f,108,1,O,1,7,1935,19,O,20,4,.,.,1
USA,02,f,109,1,O,1,7,1935,19,O,13,4,.,.,1
USA,02,f,110,1,O,1,7,1935,19,O,8,4,.,.,1
USA,02,f,111,1,O,1,7,1935,19,O,5,4,.,.,1
USA,02,f,112,1,O,1,7,1935,19,O,2,4,.,.,1
USA,02,f,113,1,O,1,7,1935,19,O,1,4,.,.,1
USA,02,f,114,1,O,1,7,1935,19,O,1,4,.,.,1
USA,02,f,115,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,116,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,117,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,118,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,119,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,120,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,121,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,122,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,123,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,124,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,125,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,126,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,127,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,128,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,129,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,130,+,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,0,1,O,1,7,1935,19,O,992772,4,.,.,1
USA,02,m,1,1,O,1,7,1935,19,O,942268,4,.,.,1
USA,02,m,2,1,O,1,7,1935,19,O,1023957,4,.,.,1
USA,02,m,3,1,O,1,7,1935,19,O,1075048,4,.,.,1
USA,02,m,4,1,O,1,7,1935,19,O,1113536,4,.,.,1
USA,02,m,5,1,O,1,7,1935,19,O,1161841,4,.,.,1
USA,02,m,6,1,O,1,7,1935,19,O,1175414,4,.,.,1
USA,02,m,7,1,O,1,7,1935,19,O,1207767,4,.,.,1
USA,02,m,8,1,O,1,7,1935,19,O,1228133,4,.,.,1
USA,02,m,9,1,O,1,7,1935,19,O,1232533,4,.,.,1
USA,02,m,10,1,O,1,7,1935,19,O,1245159,4,.,.,1
USA,02,m,11,1,O,1,7,1935,19,O,1254450,4,.,.,1
USA,02,m,12,1,O,1,7,1935,19,O,1249245,4,.,.,1
USA,02,m,13,1,O,1,7,1935,19,O,1264337,4,.,.,1
USA,02,m,14,1,O,1,7,1935,19,O,1246467,4,.,.,1
USA,02,m,15,1,O,1,7,1935,19,O,1217465,4,.,.,1
USA,02,m,16,1,O,1,7,1935,19,O,1191973,4,.,.,1
USA,02,m,17,1,O,1,7,1935,19,O,1170719,4,.,.,1
USA,02,m,18,1,O,1,7,1935,19,O,1157263,4,.,.,1
USA,02,m,19,1,O,1,7,1935,19,O,1150093,4,.,.,1
USA,02,m,20,1,O,1,7,1935,19,O,1142378,4,.,.,1
USA,02,m,21,1,O,1,7,1935,19,O,1133616,4,.,.,1
USA,02,m,22,1,O,1,7,1935,19,O,1122937,4,.,.,1
USA,02,m,23,1,O,1,7,1935,19,O,1108725,4,.,.,1
USA,02,m,24,1,O,1,7,1935,19,O,1091683,4,.,.,1
USA,02,m,25,1,O,1,7,1935,19,O,1074527,4,.,.,1
USA,02,m,26,1,O,1,7,1935,19,O,1057722,4,.,.,1
USA,02,m,27,1,O,1,7,1935,19,O,1041043,4,.,.,1
USA,02,m,28,1,O,1,7,1935,19,O,1024714,4,.,.,1
USA,02,m,29,1,O,1,7,1935,19,O,1008788,4,.,.,1
USA,02,m,30,1,O,1,7,1935,19,O,993217,4,.,.,1
USA,02,m,31,1,O,1,7,1935,19,O,978237,4,.,.,1
USA,02,m,32,1,O,1,7,1935,19,O,963528,4,.,.,1
USA,02,m,33,1,O,1,7,1935,19,O,948751,4,.,.,1
USA,02,m,34,1,O,1,7,1935,19,O,934219,4,.,.,1
USA,02,m,35,1,O,1,7,1935,19,O,919828,4,.,.,1
USA,02,m,36,1,O,1,7,1935,19,O,904536,4,.,.,1
USA,02,m,37,1,O,1,7,1935,19,O,893348,4,.,.,1
USA,02,m,38,1,O,1,7,1935,19,O,890375,4,.,.,1
USA,02,m,39,1,O,1,7,1935,19,O,893521,4,.,.,1
USA,02,m,40,1,O,1,7,1935,19,O,897022,4,.,.,1
USA,02,m,41,1,O,1,7,1935,19,O,900706,4,.,.,1
USA,02,m,42,1,O,1,7,1935,19,O,899150,4,.,.,1
USA,02,m,43,1,O,1,7,1935,19,O,887093,4,.,.,1
USA,02,m,44,1,O,1,7,1935,19,O,866283,4,.,.,1
USA,02,m,45,1,O,1,7,1935,19,O,843875,4,.,.,1
USA,02,m,46,1,O,1,7,1935,19,O,820944,4,.,.,1
USA,02,m,47,1,O,1,7,1935,19,O,797351,4,.,.,1
USA,02,m,48,1,O,1,7,1935,19,O,773915,4,.,.,1
USA,02,m,49,1,O,1,7,1935,19,O,750578,4,.,.,1
USA,02,m,50,1,O,1,7,1935,19,O,726119,4,.,.,1
USA,02,m,51,1,O,1,7,1935,19,O,700295,4,.,.,1
USA,02,m,52,1,O,1,7,1935,19,O,674828,4,.,.,1
USA,02,m,53,1,O,1,7,1935,19,O,651075,4,.,.,1
USA,02,m,54,1,O,1,7,1935,19,O,628800,4,.,.,1
USA,02,m,55,1,O,1,7,1935,19,O,606644,4,.,.,1
USA,02,m,56,1,O,1,7,1935,19,O,584592,4,.,.,1
USA,02,m,57,1,O,1,7,1935,19,O,562011,4,.,.,1
USA,02,m,58,1,O,1,7,1935,19,O,538152,4,.,.,1
USA,02,m,59,1,O,1,7,1935,19,O,513291,4,.,.,1
USA,02,m,60,1,O,1,7,1935,19,O,488438,4,.,.,1
USA,02,m,61,1,O,1,7,1935,19,O,463684,4,.,.,1
USA,02,m,62,1,O,1,7,1935,19,O,439582,4,.,.,1
USA,02,m,63,1,O,1,7,1935,19,O,416653,4,.,.,1
USA,02,m,64,1,O,1,7,1935,19,O,394646,4,.,.,1
USA,02,m,65,1,O,1,7,1935,19,O,372933,4,.,.,1
USA,02,m,66,1,O,1,7,1935,19,O,351587,4,.,.,1
USA,02,m,67,1,O,1,7,1935,19,O,329848,4,.,.,1
USA,02,m,68,1,O,1,7,1935,19,O,307111,4,.,.,1
USA,02,m,69,1,O,1,7,1935,19,O,283781,4,.,.,1
USA,02,m,70,1,O,1,7,1935,19,O,260736,4,.,.,1
USA,02,m,71,1,O,1,7,1935,19,O,237945,4,.,.,1
USA,02,m,72,1,O,1,7,1935,19,O,216521,4,.,.,1
USA,02,m,73,1,O,1,7,1935,19,O,197542,4,.,.,1
USA,02,m,74,1,O,1,7,1935,19,O,180666,4,.,.,1
USA,02,m,75,1,O,1,7,1935,19,O,170903,4,.,.,1
USA,02,m,76,1,O,1,7,1935,19,O,152932,4,.,.,1
USA,02,m,77,1,O,1,7,1935,19,O,135075,4,.,.,1
USA,02,m,78,1,O,1,7,1935,19,O,117625,4,.,.,1
USA,02,m,79,1,O,1,7,1935,19,O,100898,4,.,.,1
USA,02,m,80,1,O,1,7,1935,19,O,85354,4,.,.,1
USA,02,m,81,1,O,1,7,1935,19,O,71394,4,.,.,1
USA,02,m,82,1,O,1,7,1935,19,O,59193,4,.,.,1
USA,02,m,83,1,O,1,7,1935,19,O,48711,4,.,.,1
USA,02,m,84,1,O,1,7,1935,19,O,39815,4,.,.,1
USA,02,m,85,1,O,1,7,1935,19,O,32194,4,.,.,1
USA,02,m,86,1,O,1,7,1935,19,O,25696,4,.,.,1
USA,02,m,87,1,O,1,7,1935,19,O,20181,4,.,.,1
USA,02,m,88,1,O,1,7,1935,19,O,15564,4,.,.,1
USA,02,m,89,1,O,1,7,1935,19,O,11792,4,.,.,1
USA,02,m,90,1,O,1,7,1935,19,O,8774,4,.,.,1
USA,02,m,91,1,O,1,7,1935,19,O,6459,4,.,.,1
USA,02,m,92,1,O,1,7,1935,19,O,4718,4,.,.,1
USA,02,m,93,1,O,1,7,1935,19,O,3437,4,.,.,1
USA,02,m,94,1,O,1,7,1935,19,O,2503,4,.,.,1
USA,02,m,95,1,O,1,7,1935,19,O,1813,4,.,.,1
USA,02,m,96,1,O,1,7,1935,19,O,1304,4,.,.,1
USA,02,m,97,1,O,1,7,1935,19,O,927,4,.,.,1
USA,02,m,98,1,O,1,7,1935,19,O,654,4,.,.,1
USA,02,m,99,1,O,1,7,1935,19,O,467,4,.,.,1
USA,02,m,100,1,O,1,7,1935,19,O,336,4,.,.,1
USA,02,m,101,1,O,1,7,1935,19,O,231,4,.,.,1
USA,02,m,102,1,O,1,7,1935,19,O,152,4,.,.,1
USA,02,m,103,1,O,1,7,1935,19,O,98,4,.,.,1
USA,02,m,104,1,O,1,7,1935,19,O,63,4,.,.,1
USA,02,m,105,1,O,1,7,1935,19,O,39,4,.,.,1
USA,02,m,106,1,O,1,7,1935,19,O,24,4,.,.,1
USA,02,m,107,1,O,1,7,1935,19,O,14,4,.,.,1
USA,02,m,108,1,O,1,7,1935,19,O,8,4,.,.,1
USA,02,m,109,1,O,1,7,1935,19,O,5,4,.,.,1
USA,02,m,110,1,O,1,7,1935,19,O,3,4,.,.,1
USA,02,m,111,1,O,1,7,1935,19,O,1,4,.,.,1
USA,02,m,112,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,113,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,114,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,115,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,116,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,117,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,118,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,119,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,120,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,121,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,122,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,123,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,124,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,125,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,126,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,127,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,128,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,129,1,O,1,7,1935,19,O,0,4,.,.,1
USA,02,m,130,+,O,1,7,1935,19,O,0,4,.,.,1
USA,02,f,0,1,O,1,7,1936,19,O,952134,4,.,.,1
USA,02,f,1,1,O,1,7,1936,19,O,958969,4,.,.,1
USA,02,f,2,1,O,1,7,1936,19,O,983301,4,.,.,1
USA,02,f,3,1,O,1,7,1936,19,O,1012067,4,.,.,1
USA,02,f,4,1,O,1,7,1936,19,O,1050578,4,.,.,1
USA,02,f,5,1,O,1,7,1936,19,O,1109147,4,.,.,1
USA,02,f,6,1,O,1,7,1936,19,O,1118958,4,.,.,1
USA,02,f,7,1,O,1,7,1936,19,O,1131951,4,.,.,1
USA,02,f,8,1,O,1,7,1936,19,O,1149933,4,.,.,1
USA,02,f,9,1,O,1,7,1936,19,O,1181882,4,.,.,1
